names,lat,lon,years,sea_level_change
TWEED_HEADS,-28.17,153.55,2040,168
TWEED_HEADS,-28.17,153.55,2050,247
TWEED_HEADS,-28.17,153.55,2060,328
TWEED_HEADS,-28.17,153.55,2070,432
TWEED_HEADS,-28.17,153.55,2080,547
TWEED_HEADS,-28.17,153.55,2090,682
TWEED_HEADS,-28.17,153.55,2100,819
TWEED_HEADS,-28.17,153.55,2110,925
TWEED_HEADS,-28.17,153.55,2120,1057
TWEED_HEADS,-28.17,153.55,2130,1184
TWEED_HEADS,-28.17,153.55,2140,1302
TWEED_HEADS,-28.17,153.55,2150,1416
UCHIURA,35.02,138.89,2020,57
UCHIURA,35.02,138.89,2030,124
UCHIURA,35.02,138.89,2040,193
UCHIURA,35.02,138.89,2050,274
UCHIURA,35.02,138.89,2060,360
UCHIURA,35.02,138.89,2070,474
UCHIURA,35.02,138.89,2080,594
UCHIURA,35.02,138.89,2090,734
UCHIURA,35.02,138.89,2100,889
UCHIURA,35.02,138.89,2110,998
UCHIURA,35.02,138.89,2120,1138
UCHIURA,35.02,138.89,2130,1273
UCHIURA,35.02,138.89,2140,1402
UCHIURA,35.02,138.89,2150,1526
UEDINENIA,77.5,82.2,2020,57
UEDINENIA,77.5,82.2,2030,110
UEDINENIA,77.5,82.2,2040,170
UEDINENIA,77.5,82.2,2050,228
UEDINENIA,77.5,82.2,2060,300
UEDINENIA,77.5,82.2,2070,366
UEDINENIA,77.5,82.2,2080,453
UEDINENIA,77.5,82.2,2090,560
UEDINENIA,77.5,82.2,2100,682
UEDINENIA,77.5,82.2,2110,622
UEDINENIA,77.5,82.2,2120,702
UEDINENIA,77.5,82.2,2130,786
UEDINENIA,77.5,82.2,2140,873
UEDINENIA,77.5,82.2,2150,964
UGORSKII_SHAR,69.82,60.75,2020,66
UGORSKII_SHAR,69.82,60.75,2030,124
UGORSKII_SHAR,69.82,60.75,2040,190
UGORSKII_SHAR,69.82,60.75,2050,265
UGORSKII_SHAR,69.82,60.75,2060,349
UGORSKII_SHAR,69.82,60.75,2070,434
UGORSKII_SHAR,69.82,60.75,2080,538
UGORSKII_SHAR,69.82,60.75,2090,662
UGORSKII_SHAR,69.82,60.75,2100,800
UGORSKII_SHAR,69.82,60.75,2110,817
UGORSKII_SHAR,69.82,60.75,2120,922
UGORSKII_SHAR,69.82,60.75,2130,1028
UGORSKII_SHAR,69.82,60.75,2140,1133
UGORSKII_SHAR,69.82,60.75,2150,1238
ULLAPOOL,57.9,-5.16,2020,70
ULLAPOOL,57.9,-5.16,2030,118
ULLAPOOL,57.9,-5.16,2040,174
ULLAPOOL,57.9,-5.16,2050,242
ULLAPOOL,57.9,-5.16,2060,309
ULLAPOOL,57.9,-5.16,2070,390
ULLAPOOL,57.9,-5.16,2080,480
ULLAPOOL,57.9,-5.16,2090,582
ULLAPOOL,57.9,-5.16,2100,701
ULLAPOOL,57.9,-5.16,2110,741
ULLAPOOL,57.9,-5.16,2120,835
ULLAPOOL,57.9,-5.16,2130,928
ULLAPOOL,57.9,-5.16,2140,1018
ULLAPOOL,57.9,-5.16,2150,1104
ULLEUNG,37.49,130.91,2020,60
ULLEUNG,37.49,130.91,2030,114
ULLEUNG,37.49,130.91,2040,182
ULLEUNG,37.49,130.91,2050,266
ULLEUNG,37.49,130.91,2060,352
ULLEUNG,37.49,130.91,2070,461
ULLEUNG,37.49,130.91,2080,580
ULLEUNG,37.49,130.91,2090,722
ULLEUNG,37.49,130.91,2100,874
ULLEUNG,37.49,130.91,2110,982
ULLEUNG,37.49,130.91,2120,1119
ULLEUNG,37.49,130.91,2130,1252
ULLEUNG,37.49,130.91,2140,1379
ULLEUNG,37.49,130.91,2150,1502
ULSAN,35.5,129.39,2020,55
ULSAN,35.5,129.39,2030,110
ULSAN,35.5,129.39,2040,174
ULSAN,35.5,129.39,2050,256
ULSAN,35.5,129.39,2060,339
ULSAN,35.5,129.39,2070,443
ULSAN,35.5,129.39,2080,560
ULSAN,35.5,129.39,2090,700
ULSAN,35.5,129.39,2100,850
ULSAN,35.5,129.39,2110,956
ULSAN,35.5,129.39,2120,1091
ULSAN,35.5,129.39,2130,1222
ULSAN,35.5,129.39,2140,1347
ULSAN,35.5,129.39,2150,1466
UNALASKA,53.88,-166.54,2020,52
UNALASKA,53.88,-166.54,2030,90
UNALASKA,53.88,-166.54,2040,140
UNALASKA,53.88,-166.54,2050,209
UNALASKA,53.88,-166.54,2060,279
UNALASKA,53.88,-166.54,2070,365
UNALASKA,53.88,-166.54,2080,468
UNALASKA,53.88,-166.54,2090,583
UNALASKA,53.88,-166.54,2100,728
UNALASKA,53.88,-166.54,2110,802
UNALASKA,53.88,-166.54,2120,914
UNALASKA,53.88,-166.54,2130,1022
UNALASKA,53.88,-166.54,2140,1128
UNALASKA,53.88,-166.54,2150,1229
UNO,34.49,133.95,2020,58
UNO,34.49,133.95,2030,114
UNO,34.49,133.95,2040,182
UNO,34.49,133.95,2050,266
UNO,34.49,133.95,2060,352
UNO,34.49,133.95,2070,458
UNO,34.49,133.95,2080,578
UNO,34.49,133.95,2090,719
UNO,34.49,133.95,2100,873
UNO,34.49,133.95,2110,982
UNO,34.49,133.95,2120,1120
UNO,34.49,133.95,2130,1252
UNO,34.49,133.95,2140,1380
UNO,34.49,133.95,2150,1502
URAGAMI,33.56,135.9,2020,56
URAGAMI,33.56,135.9,2030,119
URAGAMI,33.56,135.9,2040,188
URAGAMI,33.56,135.9,2050,274
URAGAMI,33.56,135.9,2060,360
URAGAMI,33.56,135.9,2070,466
URAGAMI,33.56,135.9,2080,584
URAGAMI,33.56,135.9,2090,722
URAGAMI,33.56,135.9,2100,878
URAGAMI,33.56,135.9,2110,986
URAGAMI,33.56,135.9,2120,1124
URAGAMI,33.56,135.9,2130,1258
URAGAMI,33.56,135.9,2140,1386
URAGAMI,33.56,135.9,2150,1508
URAKAWA_II,42.17,142.77,2020,49
URAKAWA_II,42.17,142.77,2030,100
URAKAWA_II,42.17,142.77,2040,162
URAKAWA_II,42.17,142.77,2050,240
URAKAWA_II,42.17,142.77,2060,324
URAKAWA_II,42.17,142.77,2070,428
URAKAWA_II,42.17,142.77,2080,543
URAKAWA_II,42.17,142.77,2090,686
URAKAWA_II,42.17,142.77,2100,839
URAKAWA_II,42.17,142.77,2110,940
URAKAWA_II,42.17,142.77,2120,1073
URAKAWA_II,42.17,142.77,2130,1201
URAKAWA_II,42.17,142.77,2140,1323
URAKAWA_II,42.17,142.77,2150,1442
URANGAN_II,-25.3,152.92,2020,55
URANGAN_II,-25.3,152.92,2030,108
URANGAN_II,-25.3,152.92,2040,170
URANGAN_II,-25.3,152.92,2050,248
URANGAN_II,-25.3,152.92,2060,329
URANGAN_II,-25.3,152.92,2070,434
URANGAN_II,-25.3,152.92,2080,550
URANGAN_II,-25.3,152.92,2090,684
URANGAN_II,-25.3,152.92,2100,823
URANGAN_II,-25.3,152.92,2110,929
URANGAN_II,-25.3,152.92,2120,1061
URANGAN_II,-25.3,152.92,2130,1188
URANGAN_II,-25.3,152.92,2140,1308
URANGAN_II,-25.3,152.92,2150,1422
USHUAIA_II,-54.82,-68.22,2020,39
USHUAIA_II,-54.82,-68.22,2030,78
USHUAIA_II,-54.82,-68.22,2040,120
USHUAIA_II,-54.82,-68.22,2050,180
USHUAIA_II,-54.82,-68.22,2060,242
USHUAIA_II,-54.82,-68.22,2070,316
USHUAIA_II,-54.82,-68.22,2080,395
USHUAIA_II,-54.82,-68.22,2090,489
USHUAIA_II,-54.82,-68.22,2100,588
USHUAIA_II,-54.82,-68.22,2110,717
USHUAIA_II,-54.82,-68.22,2120,828
USHUAIA_II,-54.82,-68.22,2130,936
USHUAIA_II,-54.82,-68.22,2140,1037
USHUAIA_II,-54.82,-68.22,2150,1134
UST_KARA,69.25,64.52,2020,67
UST_KARA,69.25,64.52,2030,126
UST_KARA,69.25,64.52,2040,194
UST_KARA,69.25,64.52,2050,271
UST_KARA,69.25,64.52,2060,357
UST_KARA,69.25,64.52,2070,445
UST_KARA,69.25,64.52,2080,552
UST_KARA,69.25,64.52,2090,680
UST_KARA,69.25,64.52,2100,822
UST_KARA,69.25,64.52,2110,848
UST_KARA,69.25,64.52,2120,957
UST_KARA,69.25,64.52,2130,1066
UST_KARA,69.25,64.52,2140,1176
UST_KARA,69.25,64.52,2150,1283
UST_OLENEK,73,119.87,2020,68
UST_OLENEK,73,119.87,2030,137
UST_OLENEK,73,119.87,2040,209
UST_OLENEK,73,119.87,2050,293
UST_OLENEK,73,119.87,2060,394
UST_OLENEK,73,119.87,2070,502
UST_OLENEK,73,119.87,2080,629
UST_OLENEK,73,119.87,2090,778
UST_OLENEK,73,119.87,2100,948
UST_OLENEK,73,119.87,2110,1016
UST_OLENEK,73,119.87,2120,1144
UST_OLENEK,73,119.87,2130,1268
UST_OLENEK,73,119.87,2140,1393
UST_OLENEK,73,119.87,2150,1514
USTKA,54.58,16.87,2020,73
USTKA,54.58,16.87,2030,130
USTKA,54.58,16.87,2040,201
USTKA,54.58,16.87,2050,278
USTKA,54.58,16.87,2060,358
USTKA,54.58,16.87,2070,454
USTKA,54.58,16.87,2080,564
USTKA,54.58,16.87,2090,688
USTKA,54.58,16.87,2100,823
USTKA,54.58,16.87,2110,892
USTKA,54.58,16.87,2120,1010
USTKA,54.58,16.87,2130,1124
USTKA,54.58,16.87,2140,1234
USTKA,54.58,16.87,2150,1340
UTO,59.78,21.37,2020,72
UTO,59.78,21.37,2030,130
UTO,59.78,21.37,2040,199
UTO,59.78,21.37,2050,270
UTO,59.78,21.37,2060,349
UTO,59.78,21.37,2070,444
UTO,59.78,21.37,2080,550
UTO,59.78,21.37,2090,669
UTO,59.78,21.37,2100,799
UTO,59.78,21.37,2110,858
UTO,59.78,21.37,2120,969
UTO,59.78,21.37,2130,1078
UTO,59.78,21.37,2140,1184
UTO,59.78,21.37,2150,1288
UWAJIMA_II,33.23,132.55,2020,59
UWAJIMA_II,33.23,132.55,2030,116
UWAJIMA_II,33.23,132.55,2040,183
UWAJIMA_II,33.23,132.55,2050,270
UWAJIMA_II,33.23,132.55,2060,356
UWAJIMA_II,33.23,132.55,2070,462
UWAJIMA_II,33.23,132.55,2080,582
UWAJIMA_II,33.23,132.55,2090,722
UWAJIMA_II,33.23,132.55,2100,878
UWAJIMA_II,33.23,132.55,2110,988
UWAJIMA_II,33.23,132.55,2120,1126
UWAJIMA_II,33.23,132.55,2130,1261
UWAJIMA_II,33.23,132.55,2140,1389
UWAJIMA_II,33.23,132.55,2150,1511
VAASA,63.08,21.57,2020,71
VAASA,63.08,21.57,2030,126
VAASA,63.08,21.57,2040,194
VAASA,63.08,21.57,2050,262
VAASA,63.08,21.57,2060,338
VAASA,63.08,21.57,2070,429
VAASA,63.08,21.57,2080,528
VAASA,63.08,21.57,2090,641
VAASA,63.08,21.57,2100,766
VAASA,63.08,21.57,2110,813
VAASA,63.08,21.57,2120,918
VAASA,63.08,21.57,2130,1021
VAASA,63.08,21.57,2140,1122
VAASA,63.08,21.57,2150,1221
VACA_KEY,24.71,-81.11,2020,66
VACA_KEY,24.71,-81.11,2030,123
VACA_KEY,24.71,-81.11,2040,193
VACA_KEY,24.71,-81.11,2050,277
VACA_KEY,24.71,-81.11,2060,358
VACA_KEY,24.71,-81.11,2070,459
VACA_KEY,24.71,-81.11,2080,570
VACA_KEY,24.71,-81.11,2090,696
VACA_KEY,24.71,-81.11,2100,836
VACA_KEY,24.71,-81.11,2110,930
VACA_KEY,24.71,-81.11,2120,1060
VACA_KEY,24.71,-81.11,2130,1185
VACA_KEY,24.71,-81.11,2140,1302
VACA_KEY,24.71,-81.11,2150,1413
VALDEZ,61.12,-146.36,2020,16
VALDEZ,61.12,-146.36,2030,18
VALDEZ,61.12,-146.36,2040,26
VALDEZ,61.12,-146.36,2050,38
VALDEZ,61.12,-146.36,2060,72
VALDEZ,61.12,-146.36,2070,96
VALDEZ,61.12,-146.36,2080,139
VALDEZ,61.12,-146.36,2090,192
VALDEZ,61.12,-146.36,2100,264
VALDEZ,61.12,-146.36,2110,247
VALDEZ,61.12,-146.36,2120,268
VALDEZ,61.12,-146.36,2130,292
VALDEZ,61.12,-146.36,2140,326
VALDEZ,61.12,-146.36,2150,370
VALENCIA,39.44,-0.31,2020,64
VALENCIA,39.44,-0.31,2030,116
VALENCIA,39.44,-0.31,2040,176
VALENCIA,39.44,-0.31,2050,247
VALENCIA,39.44,-0.31,2060,324
VALENCIA,39.44,-0.31,2070,412
VALENCIA,39.44,-0.31,2080,512
VALENCIA,39.44,-0.31,2090,634
VALENCIA,39.44,-0.31,2100,768
VALENCIA,39.44,-0.31,2110,847
VALENCIA,39.44,-0.31,2120,963
VALENCIA,39.44,-0.31,2130,1076
VALENCIA,39.44,-0.31,2140,1184
VALENCIA,39.44,-0.31,2150,1287
VALKARKAI,70.08,170.93,2020,72
VALKARKAI,70.08,170.93,2030,150
VALKARKAI,70.08,170.93,2040,231
VALKARKAI,70.08,170.93,2050,324
VALKARKAI,70.08,170.93,2060,430
VALKARKAI,70.08,170.93,2070,552
VALKARKAI,70.08,170.93,2080,692
VALKARKAI,70.08,170.93,2090,859
VALKARKAI,70.08,170.93,2100,1045
VALKARKAI,70.08,170.93,2110,1136
VALKARKAI,70.08,170.93,2120,1274
VALKARKAI,70.08,170.93,2130,1410
VALKARKAI,70.08,170.93,2140,1543
VALKARKAI,70.08,170.93,2150,1674
VALPARAISO,-33.03,-71.63,2020,44
VALPARAISO,-33.03,-71.63,2030,86
VALPARAISO,-33.03,-71.63,2040,140
VALPARAISO,-33.03,-71.63,2050,210
VALPARAISO,-33.03,-71.63,2060,281
VALPARAISO,-33.03,-71.63,2070,370
VALPARAISO,-33.03,-71.63,2080,468
VALPARAISO,-33.03,-71.63,2090,586
VALPARAISO,-33.03,-71.63,2100,708
VALPARAISO,-33.03,-71.63,2110,817
VALPARAISO,-33.03,-71.63,2120,940
VALPARAISO,-33.03,-71.63,2130,1058
VALPARAISO,-33.03,-71.63,2140,1170
VALPARAISO,-33.03,-71.63,2150,1276
VANCOUVER,49.28,-123.12,2020,34
VANCOUVER,49.28,-123.12,2030,58
VANCOUVER,49.28,-123.12,2040,96
VANCOUVER,49.28,-123.12,2050,148
VANCOUVER,49.28,-123.12,2060,208
VANCOUVER,49.28,-123.12,2070,278
VANCOUVER,49.28,-123.12,2080,368
VANCOUVER,49.28,-123.12,2090,472
VANCOUVER,49.28,-123.12,2100,580
VANCOUVER,49.28,-123.12,2110,640
VANCOUVER,49.28,-123.12,2120,737
VANCOUVER,49.28,-123.12,2130,832
VANCOUVER,49.28,-123.12,2140,924
VANCOUVER,49.28,-123.12,2150,1014
VANKAREM,67.83,-175.83,2020,70
VANKAREM,67.83,-175.83,2030,142
VANKAREM,67.83,-175.83,2040,221
VANKAREM,67.83,-175.83,2050,313
VANKAREM,67.83,-175.83,2060,412
VANKAREM,67.83,-175.83,2070,526
VANKAREM,67.83,-175.83,2080,662
VANKAREM,67.83,-175.83,2090,825
VANKAREM,67.83,-175.83,2100,1005
VANKAREM,67.83,-175.83,2110,1094
VANKAREM,67.83,-175.83,2120,1226
VANKAREM,67.83,-175.83,2130,1356
VANKAREM,67.83,-175.83,2140,1483
VANKAREM,67.83,-175.83,2150,1610
VARBERG,57.1,12.22,2020,74
VARBERG,57.1,12.22,2030,134
VARBERG,57.1,12.22,2040,202
VARBERG,57.1,12.22,2050,279
VARBERG,57.1,12.22,2060,356
VARBERG,57.1,12.22,2070,450
VARBERG,57.1,12.22,2080,552
VARBERG,57.1,12.22,2090,670
VARBERG,57.1,12.22,2100,803
VARBERG,57.1,12.22,2110,865
VARBERG,57.1,12.22,2120,977
VARBERG,57.1,12.22,2130,1086
VARBERG,57.1,12.22,2140,1192
VARBERG,57.1,12.22,2150,1296
VARDO,70.37,31.1,2020,72
VARDO,70.37,31.1,2030,124
VARDO,70.37,31.1,2040,186
VARDO,70.37,31.1,2050,257
VARDO,70.37,31.1,2060,333
VARDO,70.37,31.1,2070,411
VARDO,70.37,31.1,2080,504
VARDO,70.37,31.1,2090,612
VARDO,70.37,31.1,2100,734
VARDO,70.37,31.1,2110,749
VARDO,70.37,31.1,2120,844
VARDO,70.37,31.1,2130,939
VARDO,70.37,31.1,2140,1034
VARDO,70.37,31.1,2150,1128
VARNA,43.18,27.92,2020,41
VARNA,43.18,27.92,2030,78
VARNA,43.18,27.92,2040,134
VARNA,43.18,27.92,2050,197
VARNA,43.18,27.92,2060,254
VARNA,43.18,27.92,2070,324
VARNA,43.18,27.92,2080,404
VARNA,43.18,27.92,2090,506
VARNA,43.18,27.92,2100,618
VARNA,43.18,27.92,2110,681
VARNA,43.18,27.92,2120,783
VARNA,43.18,27.92,2130,882
VARNA,43.18,27.92,2140,977
VARNA,43.18,27.92,2150,1068
VENEZIA,45.42,12.33,2020,55
VENEZIA,45.42,12.33,2030,99
VENEZIA,45.42,12.33,2040,150
VENEZIA,45.42,12.33,2050,216
VENEZIA,45.42,12.33,2060,284
VENEZIA,45.42,12.33,2070,362
VENEZIA,45.42,12.33,2080,453
VENEZIA,45.42,12.33,2090,562
VENEZIA,45.42,12.33,2100,687
VENEZIA,45.42,12.33,2110,754
VENEZIA,45.42,12.33,2120,861
VENEZIA,45.42,12.33,2130,965
VENEZIA,45.42,12.33,2140,1064
VENEZIA,45.42,12.33,2150,1160
VENEZIA,45.42,12.35,2020,55
VENEZIA,45.42,12.35,2030,99
VENEZIA,45.42,12.35,2040,150
VENEZIA,45.42,12.35,2050,216
VENEZIA,45.42,12.35,2060,284
VENEZIA,45.42,12.35,2070,362
VENEZIA,45.42,12.35,2080,453
VENEZIA,45.42,12.35,2090,562
VENEZIA,45.42,12.35,2100,687
VENEZIA,45.42,12.35,2110,754
VENEZIA,45.42,12.35,2120,861
VENEZIA,45.42,12.35,2130,965
VENEZIA,45.42,12.35,2140,1064
VENEZIA,45.42,12.35,2150,1160
VENEZIA,45.43,12.33,2020,55
VENEZIA,45.43,12.33,2030,99
VENEZIA,45.43,12.33,2040,150
VENEZIA,45.43,12.33,2050,216
VENEZIA,45.43,12.33,2060,284
VENEZIA,45.43,12.33,2070,362
VENEZIA,45.43,12.33,2080,452
VENEZIA,45.43,12.33,2090,562
VENEZIA,45.43,12.33,2100,687
VENEZIA,45.43,12.33,2110,754
VENEZIA,45.43,12.33,2120,861
VENEZIA,45.43,12.33,2130,965
VENEZIA,45.43,12.33,2140,1064
VENEZIA,45.43,12.33,2150,1160
VICTOR_HARBOUR,-35.56,138.64,2020,46
VICTOR_HARBOUR,-35.56,138.64,2030,93
VICTOR_HARBOUR,-35.56,138.64,2040,147
VICTOR_HARBOUR,-35.56,138.64,2050,218
VICTOR_HARBOUR,-35.56,138.64,2060,288
VICTOR_HARBOUR,-35.56,138.64,2070,374
VICTOR_HARBOUR,-35.56,138.64,2080,470
VICTOR_HARBOUR,-35.56,138.64,2090,580
VICTOR_HARBOUR,-35.56,138.64,2100,704
VICTOR_HARBOUR,-35.56,138.64,2110,800
VICTOR_HARBOUR,-35.56,138.64,2120,919
VICTOR_HARBOUR,-35.56,138.64,2130,1032
VICTOR_HARBOUR,-35.56,138.64,2140,1138
VICTOR_HARBOUR,-35.56,138.64,2150,1240
VICTORIA,48.42,-123.37,2020,40
VICTORIA,48.42,-123.37,2030,70
VICTORIA,48.42,-123.37,2040,113
VICTORIA,48.42,-123.37,2050,172
VICTORIA,48.42,-123.37,2060,234
VICTORIA,48.42,-123.37,2070,310
VICTORIA,48.42,-123.37,2080,402
VICTORIA,48.42,-123.37,2090,510
VICTORIA,48.42,-123.37,2100,620
VICTORIA,48.42,-123.37,2110,685
VICTORIA,48.42,-123.37,2120,786
VICTORIA,48.42,-123.37,2130,884
VICTORIA,48.42,-123.37,2140,978
VICTORIA,48.42,-123.37,2150,1070
VIGO,42.24,-8.73,2020,62
VIGO,42.24,-8.73,2030,111
VIGO,42.24,-8.73,2040,172
VIGO,42.24,-8.73,2050,246
VIGO,42.24,-8.73,2060,322
VIGO,42.24,-8.73,2070,414
VIGO,42.24,-8.73,2080,518
VIGO,42.24,-8.73,2090,638
VIGO,42.24,-8.73,2100,766
VIGO,42.24,-8.73,2110,840
VIGO,42.24,-8.73,2120,954
VIGO,42.24,-8.73,2130,1064
VIGO,42.24,-8.73,2140,1170
VIGO,42.24,-8.73,2150,1270
VIGO_II,42.24,-8.73,2020,62
VIGO_II,42.24,-8.73,2030,111
VIGO_II,42.24,-8.73,2040,172
VIGO_II,42.24,-8.73,2050,246
VIGO_II,42.24,-8.73,2060,322
VIGO_II,42.24,-8.73,2070,414
VIGO_II,42.24,-8.73,2080,518
VIGO_II,42.24,-8.73,2090,638
VIGO_II,42.24,-8.73,2100,766
VIGO_II,42.24,-8.73,2110,840
VIGO_II,42.24,-8.73,2120,954
VIGO_II,42.24,-8.73,2130,1064
VIGO_II,42.24,-8.73,2140,1170
VIGO_II,42.24,-8.73,2150,1270
VIKEN,56.14,12.58,2020,71
VIKEN,56.14,12.58,2030,126
VIKEN,56.14,12.58,2040,194
VIKEN,56.14,12.58,2050,270
VIKEN,56.14,12.58,2060,348
VIKEN,56.14,12.58,2070,440
VIKEN,56.14,12.58,2080,546
VIKEN,56.14,12.58,2090,664
VIKEN,56.14,12.58,2100,796
VIKEN,56.14,12.58,2110,860
VIKEN,56.14,12.58,2120,972
VIKEN,56.14,12.58,2130,1080
VIKEN,56.14,12.58,2140,1188
VIKEN,56.14,12.58,2150,1290
VIKER,59.04,10.95,2020,72
VIKER,59.04,10.95,2030,124
VIKER,59.04,10.95,2040,188
VIKER,59.04,10.95,2050,262
VIKER,59.04,10.95,2060,336
VIKER,59.04,10.95,2070,424
VIKER,59.04,10.95,2080,524
VIKER,59.04,10.95,2090,636
VIKER,59.04,10.95,2100,765
VIKER,59.04,10.95,2110,818
VIKER,59.04,10.95,2120,924
VIKER,59.04,10.95,2130,1028
VIKER,59.04,10.95,2140,1128
VIKER,59.04,10.95,2150,1227
VILLAGARCIA,42.6,-8.77,2020,62
VILLAGARCIA,42.6,-8.77,2030,112
VILLAGARCIA,42.6,-8.77,2040,172
VILLAGARCIA,42.6,-8.77,2050,247
VILLAGARCIA,42.6,-8.77,2060,323
VILLAGARCIA,42.6,-8.77,2070,415
VILLAGARCIA,42.6,-8.77,2080,520
VILLAGARCIA,42.6,-8.77,2090,640
VILLAGARCIA,42.6,-8.77,2100,768
VILLAGARCIA,42.6,-8.77,2110,842
VILLAGARCIA,42.6,-8.77,2120,956
VILLAGARCIA,42.6,-8.77,2130,1067
VILLAGARCIA,42.6,-8.77,2140,1172
VILLAGARCIA,42.6,-8.77,2150,1273
VIRGINIA_KEY,25.73,-80.16,2020,64
VIRGINIA_KEY,25.73,-80.16,2030,118
VIRGINIA_KEY,25.73,-80.16,2040,185
VIRGINIA_KEY,25.73,-80.16,2050,267
VIRGINIA_KEY,25.73,-80.16,2060,347
VIRGINIA_KEY,25.73,-80.16,2070,445
VIRGINIA_KEY,25.73,-80.16,2080,553
VIRGINIA_KEY,25.73,-80.16,2090,678
VIRGINIA_KEY,25.73,-80.16,2100,818
VIRGINIA_KEY,25.73,-80.16,2110,910
VIRGINIA_KEY,25.73,-80.16,2120,1038
VIRGINIA_KEY,25.73,-80.16,2130,1160
VIRGINIA_KEY,25.73,-80.16,2140,1274
VIRGINIA_KEY,25.73,-80.16,2150,1384
VISAKHAPATNAM,17.68,83.28,2020,41
VISAKHAPATNAM,17.68,83.28,2030,88
VISAKHAPATNAM,17.68,83.28,2040,144
VISAKHAPATNAM,17.68,83.28,2050,212
VISAKHAPATNAM,17.68,83.28,2060,282
VISAKHAPATNAM,17.68,83.28,2070,370
VISAKHAPATNAM,17.68,83.28,2080,474
VISAKHAPATNAM,17.68,83.28,2090,593
VISAKHAPATNAM,17.68,83.28,2100,740
VISAKHAPATNAM,17.68,83.28,2110,830
VISAKHAPATNAM,17.68,83.28,2120,951
VISAKHAPATNAM,17.68,83.28,2130,1068
VISAKHAPATNAM,17.68,83.28,2140,1181
VISAKHAPATNAM,17.68,83.28,2150,1290
VISBY,57.64,18.28,2020,72
VISBY,57.64,18.28,2030,130
VISBY,57.64,18.28,2040,198
VISBY,57.64,18.28,2050,272
VISBY,57.64,18.28,2060,351
VISBY,57.64,18.28,2070,446
VISBY,57.64,18.28,2080,554
VISBY,57.64,18.28,2090,674
VISBY,57.64,18.28,2100,805
VISBY,57.64,18.28,2110,868
VISBY,57.64,18.28,2120,981
VISBY,57.64,18.28,2130,1092
VISBY,57.64,18.28,2140,1199
VISBY,57.64,18.28,2150,1304
VISE,79.5,76.98,2020,48
VISE,79.5,76.98,2030,92
VISE,79.5,76.98,2040,138
VISE,79.5,76.98,2050,179
VISE,79.5,76.98,2060,236
VISE,79.5,76.98,2070,284
VISE,79.5,76.98,2080,354
VISE,79.5,76.98,2090,442
VISE,79.5,76.98,2100,552
VISE,79.5,76.98,2110,420
VISE,79.5,76.98,2120,475
VISE,79.5,76.98,2130,536
VISE,79.5,76.98,2140,606
VISE,79.5,76.98,2150,678
VLISSINGEN,51.44,3.6,2020,66
VLISSINGEN,51.44,3.6,2030,116
VLISSINGEN,51.44,3.6,2040,178
VLISSINGEN,51.44,3.6,2050,256
VLISSINGEN,51.44,3.6,2060,334
VLISSINGEN,51.44,3.6,2070,424
VLISSINGEN,51.44,3.6,2080,527
VLISSINGEN,51.44,3.6,2090,646
VLISSINGEN,51.44,3.6,2100,784
VLISSINGEN,51.44,3.6,2110,850
VLISSINGEN,51.44,3.6,2120,962
VLISSINGEN,51.44,3.6,2130,1071
VLISSINGEN,51.44,3.6,2140,1176
VLISSINGEN,51.44,3.6,2150,1278
VRANGELIA,70.98,-178.48,2020,66
VRANGELIA,70.98,-178.48,2030,136
VRANGELIA,70.98,-178.48,2040,216
VRANGELIA,70.98,-178.48,2050,306
VRANGELIA,70.98,-178.48,2060,402
VRANGELIA,70.98,-178.48,2070,516
VRANGELIA,70.98,-178.48,2080,650
VRANGELIA,70.98,-178.48,2090,807
VRANGELIA,70.98,-178.48,2100,981
VRANGELIA,70.98,-178.48,2110,1062
VRANGELIA,70.98,-178.48,2120,1190
VRANGELIA,70.98,-178.48,2130,1317
VRANGELIA,70.98,-178.48,2140,1442
VRANGELIA,70.98,-178.48,2150,1564
VUNGTAU,10.33,107.07,2020,49
VUNGTAU,10.33,107.07,2030,100
VUNGTAU,10.33,107.07,2040,162
VUNGTAU,10.33,107.07,2050,237
VUNGTAU,10.33,107.07,2060,312
VUNGTAU,10.33,107.07,2070,410
VUNGTAU,10.33,107.07,2080,522
VUNGTAU,10.33,107.07,2090,650
VUNGTAU,10.33,107.07,2100,794
VUNGTAU,10.33,107.07,2110,896
VUNGTAU,10.33,107.07,2120,1025
VUNGTAU,10.33,107.07,2130,1150
VUNGTAU,10.33,107.07,2140,1270
VUNGTAU,10.33,107.07,2150,1384
VYBORG,60.7,28.73,2020,73
VYBORG,60.7,28.73,2030,130
VYBORG,60.7,28.73,2040,196
VYBORG,60.7,28.73,2050,264
VYBORG,60.7,28.73,2060,344
VYBORG,60.7,28.73,2070,439
VYBORG,60.7,28.73,2080,548
VYBORG,60.7,28.73,2090,670
VYBORG,60.7,28.73,2100,788
VYBORG,60.7,28.73,2110,846
VYBORG,60.7,28.73,2120,956
VYBORG,60.7,28.73,2130,1066
VYBORG,60.7,28.73,2140,1172
VYBORG,60.7,28.73,2150,1274
WAJIMA,37.41,136.9,2020,58
WAJIMA,37.41,136.9,2030,114
WAJIMA,37.41,136.9,2040,178
WAJIMA,37.41,136.9,2050,264
WAJIMA,37.41,136.9,2060,348
WAJIMA,37.41,136.9,2070,455
WAJIMA,37.41,136.9,2080,576
WAJIMA,37.41,136.9,2090,719
